5.501450000000000000e+04,8.616626388912790313e-02
5.502050000000000000e+04,1.165241273295876817e-01
5.502350000000000000e+04,2.130691377634010564e-01
5.502650000000000000e+04,1.602083001755497116e-01
5.502950000000000000e+04,1.596471127863193507e-01
5.503250000000000000e+04,1.971138321734391130e-01
5.503550000000000000e+04,1.801400859708277014e-01
5.504150000000000000e+04,1.748773782581793113e-01
5.504750000000000000e+04,1.638314191009128118e-01
5.505350000000000000e+04,2.114308316916619634e-01
5.505950000000000000e+04,3.648510043141312553e-01
5.507450000000000000e+04,1.037073478762694234e-01
5.507750000000000000e+04,6.964693465643780057e-02
5.508050000000000000e+04,7.711656020699397818e-02
5.508350000000000000e+04,1.014281683955501195e-01
5.508650000000000000e+04,1.084224356656694060e-01
5.508950000000000000e+04,1.254360972759316073e-01
5.509250000000000000e+04,2.538438298376649027e-01
5.509550000000000000e+04,4.385532553321512816e-01
5.510150000000000000e+04,9.155653933656378307e-02
5.510450000000000000e+04,9.460457874718485038e-02
5.510750000000000000e+04,2.090794231192560082e-01
5.511050000000000000e+04,8.617190008253218514e-02
5.511350000000000000e+04,6.864399565954171223e-02
5.511950000000000000e+04,7.242556564961173671e-02
5.512250000000000000e+04,8.780066952124900015e-02
5.512550000000000000e+04,2.474947030529171532e-01
5.512850000000000000e+04,1.941077828218947809e-01
5.513450000000000000e+04,1.590251612231315115e-01
5.513750000000000000e+04,2.908175680886935233e-01
5.514350000000000000e+04,3.147955619106652669e-01
5.514650000000000000e+04,2.890163460304381871e-01
5.514950000000000000e+04,3.446197422044913750e-01
5.515250000000000000e+04,1.979374102074889785e-01
5.515550000000000000e+04,1.025208417440154757e-01
5.515850000000000000e+04,3.715187506464803779e-01
5.516150000000000000e+04,4.018466825743798321e-01
5.516450000000000000e+04,1.708867027595957211e-01
5.516750000000000000e+04,1.339174842181383718e-01
5.517050000000000000e+04,2.028040792658891422e-01
5.517350000000000000e+04,2.454655747492659468e-01
5.517650000000000000e+04,2.489093561337838989e-01
5.517950000000000000e+04,2.361357674436188603e-01
5.518250000000000000e+04,3.473486226198829185e-01
5.518550000000000000e+04,5.069108840676042060e-01
5.518850000000000000e+04,2.641933848244356620e-01
5.519150000000000000e+04,1.253844295393617692e-01
5.519450000000000000e+04,8.570378572563182307e-02
5.519750000000000000e+04,7.965653589710784688e-02
5.520050000000000000e+04,2.087877164802728336e-01
5.520350000000000000e+04,5.894523705670448588e-02
5.520650000000000000e+04,1.293543802912720531e-01
5.520950000000000000e+04,7.030759227071099737e-02
5.521250000000000000e+04,2.288604538189416282e-01
5.521550000000000000e+04,1.845447153511662608e-01
5.521850000000000000e+04,2.119853006709912779e-01
5.522150000000000000e+04,1.188121090881932296e-01
5.522750000000000000e+04,1.972795447715349204e-01
5.523050000000000000e+04,3.333301018195846677e-01
5.523350000000000000e+04,2.404726465666326418e-01
5.523650000000000000e+04,1.404175079371515755e-01
5.523950000000000000e+04,1.049581676449245632e-01
5.524550000000000000e+04,1.754025624506528602e-01
5.524850000000000000e+04,2.021633524126803805e-01
5.525150000000000000e+04,2.977880281564936893e-01
5.525450000000000000e+04,3.896953451786154821e-01
5.525750000000000000e+04,3.350567068666722714e-01
5.526050000000000000e+04,3.212294398300248321e-01
5.526350000000000000e+04,5.703751847953575371e-01
5.526650000000000000e+04,3.719392416130443135e-01
5.526950000000000000e+04,4.259676772158001445e-01
5.527250000000000000e+04,5.485949358118200614e-01
5.527550000000000000e+04,5.363315215833617255e-01
5.527850000000000000e+04,1.033849152985334835e-01
5.528150000000000000e+04,1.973305748296689532e-01
5.528750000000000000e+04,2.187458714303731344e-01
5.529050000000000000e+04,4.918835753792370480e-01
5.529350000000000000e+04,2.580773362072796284e-01
5.529650000000000000e+04,4.327320893088928977e-01
5.529950000000000000e+04,6.711951094156346498e-01
5.530250000000000000e+04,4.555768015091608003e-01
5.530550000000000000e+04,5.177066915272910963e-01
5.530850000000000000e+04,3.531438383823576332e-01
5.531150000000000000e+04,4.590773562216624581e-01
5.531450000000000000e+04,2.342012027482945624e-01
5.531750000000000000e+04,2.407293265686122341e-01
5.532050000000000000e+04,2.877457738805883625e-01
5.532350000000000000e+04,2.087954436110734668e-01
5.532650000000000000e+04,2.701197432049106673e-01
5.532950000000000000e+04,1.258972073953923687e-01
5.533250000000000000e+04,9.943541210673009778e-02
5.533550000000000000e+04,2.515989069777260778e-01
5.533850000000000000e+04,1.624856811572971405e-01
5.534150000000000000e+04,2.208227563265374449e-01
5.534450000000000000e+04,2.727678728200227387e-01
5.534750000000000000e+04,1.837868454738940116e-01
5.535050000000000000e+04,2.983211874925927876e-01
5.535350000000000000e+04,2.169601301372983404e-01
5.535650000000000000e+04,2.742328486042499569e-01
5.535950000000000000e+04,2.730184218309328892e-01
5.536250000000000000e+04,2.160523130381725165e-01
5.536550000000000000e+04,1.295654770622907959e-01
5.536850000000000000e+04,1.558758808382866012e-01
5.537150000000000000e+04,3.924016683014378004e-01
5.537450000000000000e+04,2.939884932515794413e-01
5.538050000000000000e+04,2.032156055316925725e-01
5.538350000000000000e+04,2.991832762228678333e-01
5.538650000000000000e+04,2.018660998672664741e-01
5.538950000000000000e+04,1.953918237081447018e-01
5.539250000000000000e+04,9.550983332143128668e-02
5.539550000000000000e+04,7.054228053246482111e-02
5.539850000000000000e+04,1.419611235016596251e-01
5.540450000000000000e+04,4.257456176184342689e-01
5.540750000000000000e+04,6.216350244756312371e-01
5.541050000000000000e+04,7.191677252597851455e-02
5.541650000000000000e+04,1.178606303334744226e-01
5.541950000000000000e+04,1.776566811292868697e-01
5.542250000000000000e+04,1.914223158576310868e-01
5.542550000000000000e+04,4.559358854557977736e-01
5.542850000000000000e+04,4.463852085033277045e-02
5.543150000000000000e+04,1.045271177894219056e-01
5.543450000000000000e+04,1.761936861828148349e-01
5.543750000000000000e+04,1.218303579165659067e-01
5.544050000000000000e+04,1.041049681263179760e-01
5.544350000000000000e+04,1.524552389859819557e-01
5.544650000000000000e+04,1.922860463080554860e-01
5.544950000000000000e+04,6.999556365384634882e-02
5.545250000000000000e+04,1.836412327123955190e-01
5.545550000000000000e+04,4.016420508778107551e-02
5.545850000000000000e+04,5.995621234762806701e-02
5.547650000000000000e+04,1.057512816141624318e-01
5.547950000000000000e+04,1.027712899804105462e-01
5.548250000000000000e+04,4.739525587450246769e-02
5.548550000000000000e+04,1.301061969708214860e-01
5.549150000000000000e+04,2.083537545689482517e-01
5.549450000000000000e+04,2.423683274621026840e-01
5.549750000000000000e+04,1.536327198688466622e-01
5.550050000000000000e+04,2.148006572148527249e-01
5.550350000000000000e+04,2.231333798284112213e-01
5.550950000000000000e+04,2.491641549503138264e-01
5.551550000000000000e+04,3.927481103879423285e-01
5.551850000000000000e+04,2.888455567072768515e-01
5.552150000000000000e+04,4.024445781590602067e-01
5.552750000000000000e+04,3.452999864847258182e-01
5.553050000000000000e+04,7.889932128442190828e-01
5.553350000000000000e+04,5.930468083402257173e-01
5.553650000000000000e+04,7.645760202156990371e-01
5.553950000000000000e+04,1.171918106644616930e+00
5.554250000000000000e+04,1.201602132242444831e+00
5.554550000000000000e+04,1.221366799615663412e+00
5.554850000000000000e+04,1.865109826199550902e+00
5.555150000000000000e+04,2.115272796143559564e+00
5.555450000000000000e+04,1.478448594183996212e+00
5.555750000000000000e+04,2.017638835392653984e+00
5.556350000000000000e+04,2.327520102468193741e+00
5.556650000000000000e+04,4.558987115053398043e+00
5.556950000000000000e+04,3.572292646599612542e+00
5.557850000000000000e+04,1.341446727384562276e+00
5.558150000000000000e+04,1.341922002039665385e+00
5.558450000000000000e+04,4.528552710105911316e+00
5.558750000000000000e+04,1.656048315426896123e+00
5.559350000000000000e+04,1.550911142370785534e+00
5.559650000000000000e+04,1.207251280841155738e+00
5.560250000000000000e+04,6.666352371988660819e-01
5.560550000000000000e+04,6.001934567748715699e-01
5.560850000000000000e+04,6.923291684687883363e-01
5.561150000000000000e+04,1.435239110391718365e-01
5.561450000000000000e+04,2.409330520700502520e-01
5.561750000000000000e+04,2.109041364349556191e-01
5.562050000000000000e+04,3.988371504040154059e-01
5.562350000000000000e+04,1.603241094499824881e-01
5.562650000000000000e+04,2.495260131220771727e-01
5.562950000000000000e+04,1.544019383630812203e-01
5.563250000000000000e+04,3.708606594419501801e-01
5.563550000000000000e+04,5.844202670475363570e-01
5.563850000000000000e+04,5.256597147384204360e-01
5.564150000000000000e+04,2.891131924745880544e-01
5.564450000000000000e+04,3.899168643803462286e-01
5.564750000000000000e+04,3.440215895869287444e-01
5.565050000000000000e+04,2.223787441849381374e-01
5.565350000000000000e+04,3.041075942506548668e-01
5.565650000000000000e+04,5.534054887213868401e-01
5.566250000000000000e+04,4.158435473957865502e-01
5.566550000000000000e+04,2.850371921986746826e-01
5.566850000000000000e+04,3.440701051788113696e-01
5.567150000000000000e+04,4.584619701152650162e-01
5.567450000000000000e+04,3.352925249734763358e-01
5.567750000000000000e+04,4.498265165830062640e-01
5.568050000000000000e+04,3.844997120267109048e-01
5.568350000000000000e+04,3.480271364847808968e-01
5.568650000000000000e+04,2.699739602674474659e-01
5.568950000000000000e+04,3.908195963153521801e-01
5.569250000000000000e+04,2.713480139336379993e-01
5.569550000000000000e+04,1.456033850467607083e-01
5.569850000000000000e+04,5.891476861397452192e-01
5.570150000000000000e+04,7.071693010294259896e-01
5.570450000000000000e+04,4.713576504421627122e-01
5.570750000000000000e+04,3.248722725730086025e-01
5.571050000000000000e+04,2.772244834665641422e-01
5.571350000000000000e+04,1.684395040875033556e-01
5.571650000000000000e+04,2.182109558581319664e-01
5.571950000000000000e+04,1.105036066146211082e-01
5.572250000000000000e+04,4.716995895431271013e-02
5.572550000000000000e+04,2.620432838602578807e-01
5.572850000000000000e+04,3.259797959804806577e-01
5.573150000000000000e+04,1.994655050436324462e-01
5.573450000000000000e+04,1.465165194220764133e-01
5.573750000000000000e+04,1.634616394664043237e-01
5.574050000000000000e+04,3.875250659922621632e-02
5.574350000000000000e+04,2.627593681767294020e-01
5.574650000000000000e+04,2.195469450796011524e-01
5.574950000000000000e+04,3.014050758651008466e-01
5.575250000000000000e+04,1.222050510693026421e-01
5.575550000000000000e+04,8.245846802532022513e-02
5.575850000000000000e+04,1.182241918531427294e-01
5.576150000000000000e+04,2.493983522413983911e-01
5.576450000000000000e+04,2.524001956973602745e-01
5.576750000000000000e+04,4.164713021465637488e-01
5.577050000000000000e+04,3.469576535528067773e-01
5.577350000000000000e+04,5.531455178945731133e-01
5.577650000000000000e+04,4.774304436593545531e-01
5.577950000000000000e+04,3.961681059852737441e-01
5.578250000000000000e+04,4.908969423994263281e-01
5.578550000000000000e+04,7.683637458018578448e-01
5.578850000000000000e+04,9.809614314889500974e-01
5.579150000000000000e+04,4.858630655407319421e-01
5.579450000000000000e+04,4.789677049188997282e-01
5.579750000000000000e+04,5.205614902859665438e-01
5.580050000000000000e+04,2.476732200418343965e-01
5.580350000000000000e+04,3.227732663344474728e-01
5.580650000000000000e+04,3.122825603692140350e-01
5.580950000000000000e+04,1.849821580935839538e-01
5.581250000000000000e+04,1.802906136157309824e-01
5.581550000000000000e+04,2.718337717541349230e-01
5.581850000000000000e+04,1.876248173014729848e-01
5.582150000000000000e+04,2.827463302269067058e-01
5.582450000000000000e+04,3.076417166156141803e-01
5.582750000000000000e+04,2.869097116420247784e-01
5.583050000000000000e+04,2.597953279865750087e-01
5.583350000000000000e+04,1.744610901746849463e-01
5.583650000000000000e+04,1.156933094100961457e-01
5.583950000000000000e+04,1.103193950297872566e-01
5.584250000000000000e+04,1.355961135772280890e-01
5.584550000000000000e+04,2.604309433153547682e-01
5.584850000000000000e+04,1.851948119204112342e-01
5.585150000000000000e+04,2.768962233604716494e-01
5.585450000000000000e+04,2.627988522410990568e-01
5.585750000000000000e+04,1.523739923354564541e-01
5.586050000000000000e+04,2.360896273254025901e-01
5.586350000000000000e+04,8.626143614165801554e-02
5.586650000000000000e+04,9.311828571215693962e-02
5.586950000000000000e+04,1.548793112422246487e-01
5.587250000000000000e+04,2.918294691113657024e-01
5.587550000000000000e+04,4.810567090298095150e-01
5.587850000000000000e+04,2.161137538500011723e-01
5.588150000000000000e+04,3.465568345853228260e-01
5.588450000000000000e+04,2.235800599229138541e-01
5.588750000000000000e+04,3.201291452080005095e-01
5.589050000000000000e+04,2.214382438359265570e-01
5.589350000000000000e+04,2.483094953284369077e-01
5.589650000000000000e+04,1.063658760784305102e-01
5.589950000000000000e+04,2.056267357460817014e-01
5.590250000000000000e+04,3.188294203815281169e-01
5.590550000000000000e+04,3.096073662255754977e-01
5.590850000000000000e+04,1.943246017913197732e-01
5.591150000000000000e+04,8.728248297540910916e-02
5.591450000000000000e+04,1.954952700385816367e-01
5.591750000000000000e+04,1.649675472327422343e-01
5.592050000000000000e+04,1.980418402943931733e-01
5.592350000000000000e+04,3.251793601320697724e-01
5.592650000000000000e+04,2.121027028078988075e-01
5.592950000000000000e+04,1.719524374583518977e-01
5.593250000000000000e+04,1.732042644604877835e-01
5.593550000000000000e+04,2.825625203623661208e-01
5.593850000000000000e+04,6.221212946381984299e-01
5.594150000000000000e+04,7.161455240393322930e-01
5.594450000000000000e+04,3.826245777537654047e-01
5.594750000000000000e+04,2.504962233774763458e-01
5.595050000000000000e+04,3.323291014902982066e-01
5.595350000000000000e+04,1.626760264543969381e-01
5.595650000000000000e+04,1.136417900532447900e-01
5.595950000000000000e+04,2.812631226357991121e-01
5.596250000000000000e+04,1.440706723333323169e-01
5.596550000000000000e+04,2.135118348703358704e-01
5.596850000000000000e+04,1.422649315916447998e-01
5.597150000000000000e+04,1.019076087065642761e-01
5.597450000000000000e+04,1.256259306737456949e-01
5.597750000000000000e+04,1.713919439101460884e-01
5.598050000000000000e+04,1.760346347625590113e-01
5.598350000000000000e+04,8.569996114442332558e-02
5.598650000000000000e+04,4.977267161443114235e-02
5.598950000000000000e+04,3.732492654108641172e-01
5.599250000000000000e+04,1.812178840020760850e-01
5.599550000000000000e+04,1.615142044694984069e-01
5.599850000000000000e+04,2.367307729578778663e-01
5.600150000000000000e+04,1.874170946208132404e-01
5.600450000000000000e+04,1.203812715218002261e-01
5.600750000000000000e+04,1.259213619014094843e-01
5.601050000000000000e+04,1.527562067898640963e-01
5.601350000000000000e+04,1.921667607053364202e-01
5.601650000000000000e+04,2.173499562529409013e-01
5.601950000000000000e+04,1.789319446670704084e-01
5.602250000000000000e+04,2.078280244048793801e-01
5.602550000000000000e+04,5.098091051746245217e-01
5.602850000000000000e+04,6.367785222242060561e-01
5.603150000000000000e+04,2.001778182557900077e-01
5.603750000000000000e+04,1.175601169410379065e-01
5.604050000000000000e+04,1.837922532461484237e-01
5.604350000000000000e+04,5.346122994252129335e-01
5.604650000000000000e+04,1.880575334330502058e-01
5.604950000000000000e+04,1.033220402584248271e-01
5.605250000000000000e+04,1.450023141858658715e-01
5.605550000000000000e+04,1.744214965454305155e-01
5.605850000000000000e+04,5.653787950383137861e-02
5.606150000000000000e+04,1.902777359619546027e-01
5.606450000000000000e+04,1.569882952579542412e-01
5.606750000000000000e+04,1.909986767017135822e-01
5.607050000000000000e+04,1.813602887904563477e-01
5.607350000000000000e+04,9.204207605456912744e-02
5.607650000000000000e+04,3.251962485599753094e-01
5.607950000000000000e+04,3.206491689271245837e-01
5.608250000000000000e+04,7.875467160799939359e-01
5.608550000000000000e+04,4.009455754687011875e-01
5.608850000000000000e+04,2.260804194093293806e-01
5.609150000000000000e+04,1.959999675980592937e-01
5.609450000000000000e+04,2.137967975358028572e-01
5.609750000000000000e+04,1.734981408356332522e-01
5.610050000000000000e+04,3.052503865632713240e-02
5.610350000000000000e+04,2.786092414327546729e-01
5.610650000000000000e+04,3.099670105202858572e-01
5.610950000000000000e+04,1.690368113168267961e-01
5.611250000000000000e+04,1.341434299597929203e-01
5.611550000000000000e+04,1.364231148733325016e-01
5.611850000000000000e+04,2.582981563120148594e-01
5.612150000000000000e+04,2.577564326580143450e-01
5.612450000000000000e+04,1.204116568073168442e-01
5.612750000000000000e+04,1.783233076309960752e-01
5.613050000000000000e+04,1.871034226930064492e-01
5.613350000000000000e+04,2.010224644354710044e-01
5.613650000000000000e+04,2.400741868827730441e-01
5.613950000000000000e+04,3.568958443269117375e-01
5.614250000000000000e+04,2.307009854201366172e-01
5.614550000000000000e+04,3.423077392962522308e-02
5.614850000000000000e+04,1.560874269898156197e-01
5.615150000000000000e+04,1.743014295346526354e-01
5.615450000000000000e+04,1.792760055447056300e-01
5.615750000000000000e+04,2.617835868523548659e-01
5.616050000000000000e+04,2.308971772687394841e-01
5.616350000000000000e+04,1.182066163934431396e-01
5.616650000000000000e+04,8.268704807660935685e-02
5.616950000000000000e+04,1.848339765138638235e-01
5.617250000000000000e+04,1.358065562557726758e-01
5.617550000000000000e+04,7.172890369483425621e-02
5.617850000000000000e+04,1.240366371945920976e-01
5.618150000000000000e+04,8.152339475769443400e-02
5.618450000000000000e+04,1.593902593279168944e-01
5.618750000000000000e+04,1.441284836125853175e-01
5.619050000000000000e+04,9.814863203043384943e-02
5.619350000000000000e+04,1.899180740480709839e-01
5.619650000000000000e+04,2.753021537421872500e-01
5.619950000000000000e+04,1.342460085932720426e-01
5.620250000000000000e+04,2.363620499832828625e-01
5.620550000000000000e+04,1.429485601070488998e-01
5.621150000000000000e+04,3.621909735094457072e-02
5.621750000000000000e+04,7.163132146536653477e-02
5.622050000000000000e+04,2.812565211884309191e-01
5.622350000000000000e+04,5.572204183269157535e-02
5.622650000000000000e+04,1.435069713881276798e-01
5.622950000000000000e+04,3.361313107449797055e-01
5.623250000000000000e+04,1.179968204990401587e-01
5.623550000000000000e+04,1.818895822728360812e-01
5.623850000000000000e+04,2.792532553366058878e-01
5.624150000000000000e+04,1.919573641123754892e-01
5.624750000000000000e+04,3.874591958864159191e-01
5.625350000000000000e+04,2.334501098185993939e+00
5.625650000000000000e+04,7.517271379253746666e+00
5.625950000000000000e+04,1.521398924673255770e+00
5.626250000000000000e+04,8.040940276277288579e-01
5.626550000000000000e+04,7.921669825453564462e-01
5.626850000000000000e+04,3.471845138204389669e-01
5.627150000000000000e+04,1.453501263478659267e-01
5.627450000000000000e+04,1.511835497485702062e-01
5.628350000000000000e+04,2.912131037281037171e-01
5.628650000000000000e+04,7.977009926938498363e-02
5.629250000000000000e+04,1.203994783159302445e-01
5.629550000000000000e+04,1.039065374069343545e-01
5.629850000000000000e+04,2.951649198418501707e-01
5.630150000000000000e+04,4.903167962527590212e-02
5.630450000000000000e+04,1.268383830357157904e-01
5.630750000000000000e+04,1.390267857109885041e-01
5.631350000000000000e+04,2.585538715672875965e-01
5.631650000000000000e+04,3.275328423082710105e-01
5.631950000000000000e+04,3.531850974819827349e-01
5.632850000000000000e+04,1.273773776286485915e-01
5.633150000000000000e+04,1.506081100482188073e-01
5.634050000000000000e+04,9.059621344847387792e-02
5.634350000000000000e+04,7.958377755645580642e-02
5.634950000000000000e+04,8.866646188883485491e-02
5.635550000000000000e+04,6.807411040046809636e-02
5.636150000000000000e+04,1.212830867144947949e-01
5.636450000000000000e+04,6.141406978082093737e-02
5.636750000000000000e+04,2.765615834732688266e-02
5.637350000000000000e+04,9.124711552200610865e-02
5.637650000000000000e+04,9.990310989930306640e-02
5.637950000000000000e+04,7.703901771379476071e-02
5.638550000000000000e+04,1.063356072832106758e-01
5.639450000000000000e+04,1.069528718102429193e-01
5.639750000000000000e+04,1.439036466656274660e-01
5.640950000000000000e+04,4.788244878456521941e-02
5.641250000000000000e+04,1.968434583495605461e-02
5.641550000000000000e+04,1.859315132924699576e-01
5.641850000000000000e+04,2.483098843384743404e-01
5.642150000000000000e+04,2.050296186743157112e-01
5.642450000000000000e+04,1.771283156436739281e-01
5.642750000000000000e+04,1.661852004562657248e-01
5.643050000000000000e+04,2.270517060446858304e-01
5.643350000000000000e+04,1.452261070888152816e-01
5.643650000000000000e+04,2.051644048577205837e-01
5.643950000000000000e+04,9.048231391327875295e-02
5.644250000000000000e+04,1.763404184313481227e-01
5.644850000000000000e+04,1.077267835083253328e-01
5.645150000000000000e+04,1.674933458237262418e-01
5.645450000000000000e+04,7.574655232770220736e-02
5.645750000000000000e+04,1.238139845070680561e-01
5.646050000000000000e+04,9.496544747005289389e-02
5.646350000000000000e+04,1.088226168005059641e-01
5.646650000000000000e+04,8.617602435641723291e-02
5.646950000000000000e+04,1.123097285386798760e-01
5.647250000000000000e+04,1.654697328633814579e-01
5.647550000000000000e+04,1.368900639132255570e-01
5.647850000000000000e+04,1.395814798488492492e-01
5.648150000000000000e+04,1.744567885213419156e-01
5.648450000000000000e+04,3.343357501838395973e-01
5.648750000000000000e+04,3.630902415341187295e-01
5.649050000000000000e+04,2.677840109878601438e-01
5.649350000000000000e+04,2.069572304486615721e-01
5.649650000000000000e+04,1.669659890176174999e-01
5.649950000000000000e+04,2.061416387489685975e-01
5.650250000000000000e+04,2.600951396063206356e-01
5.650550000000000000e+04,2.806781434508722195e-01
5.650850000000000000e+04,2.459955488942516255e-01
5.651150000000000000e+04,4.350031727099593071e-01
5.651450000000000000e+04,5.977513587912155479e-01
5.651750000000000000e+04,3.055632639540616924e-01
5.652050000000000000e+04,7.676593790431877062e-01
5.652350000000000000e+04,1.002949116033004628e+00
5.652650000000000000e+04,3.911581759055166030e-01
5.652950000000000000e+04,8.238549934797638752e-01
5.653250000000000000e+04,3.756955749930545596e-01
5.653550000000000000e+04,2.979731390826306225e-01
5.654150000000000000e+04,2.129593306417808252e-01
5.654450000000000000e+04,3.485843161948849467e-01
5.654750000000000000e+04,3.558990585168942400e-01
5.655050000000000000e+04,3.989047792070414267e-01
5.655350000000000000e+04,3.941015523538626275e-01
5.655650000000000000e+04,5.735406415539240355e-01
5.655950000000000000e+04,2.082641173460583750e-01
5.656250000000000000e+04,1.477363698649518109e-01
5.656550000000000000e+04,2.318483330865187542e-01
5.656850000000000000e+04,6.924112923003319375e-01
5.657150000000000000e+04,4.550857587346562871e-01
5.657450000000000000e+04,1.987447926943125831e-01
5.657750000000000000e+04,3.660848062039506745e-01
5.658050000000000000e+04,2.306166456574034740e-01
5.658350000000000000e+04,3.141538538175179252e-01
5.658650000000000000e+04,2.383830503352867280e-01
5.658950000000000000e+04,2.993520834669972097e-01
5.659550000000000000e+04,2.576050871564710132e-01
5.659850000000000000e+04,3.862263985122965093e-01
5.660150000000000000e+04,3.164061224555098084e-01
5.660450000000000000e+04,2.730026797293664265e-01
5.660750000000000000e+04,2.849661771502491336e-01
5.661050000000000000e+04,4.230044360366735368e-01
5.661350000000000000e+04,3.676686197427385117e-01
5.661650000000000000e+04,2.152282576668330394e-01
5.661950000000000000e+04,1.130341131369552859e-01
5.662250000000000000e+04,8.773955742609085284e-02
5.662550000000000000e+04,6.061069072803455110e-02
5.662850000000000000e+04,1.091516636490011405e-01
5.663150000000000000e+04,2.294396930214792629e-01
5.664050000000000000e+04,3.770981763915214890e-01
5.664650000000000000e+04,4.215345828855431298e-01
5.664950000000000000e+04,3.821788416779025588e-01
5.665250000000000000e+04,8.559653339026912500e-01
5.665550000000000000e+04,6.246278051001118437e-01
5.666150000000000000e+04,3.974814770126329777e-01
5.666450000000000000e+04,2.826473786797164545e-01
5.666750000000000000e+04,3.383225681915136285e-01
5.667050000000000000e+04,5.009842044103134384e-01
5.667350000000000000e+04,4.024883312755797027e-01
5.667650000000000000e+04,2.509837422448170652e-01
5.667950000000000000e+04,2.061928658639842482e-01
5.668250000000000000e+04,3.603942038858592989e-01
5.668550000000000000e+04,1.020059507809052135e-01
5.668850000000000000e+04,1.478776657123717364e-01
5.669150000000000000e+04,2.745650949849396394e-01
5.669450000000000000e+04,2.915039829150152806e-01
5.669750000000000000e+04,1.998043266336231860e-01
5.670050000000000000e+04,2.716955682916259440e-01
5.670350000000000000e+04,2.798732334293773660e-01
5.670650000000000000e+04,2.750258701443502596e-01
5.670950000000000000e+04,2.494278654603381828e-01
5.671250000000000000e+04,1.886377226827695985e-01
